,PERNMO,YEAR,Annual Returns,MCap
772,10049,1931,-0.759999669,1183744
773,10049,1932,-0.055555502,1183744
774,10050,1975,0.6,0
775,10050,1976,0.155090183,810000
776,10050,1977,0.323487716,640000
777,10050,1978,0.847861433,570025
778,10050,1979,-0.249733176,688900
779,10050,1980,-0.243571747,810000
780,10050,1981,-0.202022964,810000
781,10050,1982,-0.272857,810000
782,10051,1986,0.261905399,0
783,10051,1987,-0.698113203,1016064
784,10051,1988,1.31E-06,4309776
785,10051,1989,-0.437498981,5257849
786,10051,1990,1.888887476,82937449
787,10051,1991,0.576922472,5198400
788,10051,1992,-0.195121601,33907329
789,10051,1993,-0.242424445,66373609
790,10051,1994,-0.520000084,68194564
791,10051,1995,-0.083334214,68740681
792,10051,1996,1.363635551,68740681
793,10051,1997,0.9807706,86787856
794,10051,1998,0.747572135,235315600
795,10051,1999,-0.555555869,330476041
796,10051,2000,-0.868749941,364199056
797,10051,2001,3.571431814,357588100
798,10051,2002,1.191664801,357588100
799,10051,2003,0.184028656,409657600
800,10051,2004,-0.479769133,411927616
801,10051,2005,-0.295061609,465653241
802,10051,2006,0.318738643,474673369
803,10051,2007,0.462151898,482636961
804,10051,2008,0.317894713,518391936
805,10051,2009,-0.046863725,955692970
806,10051,2010,0.532176577,1003622400
807,10051,2011,-0.117981907,1101708864
808,10051,2012,0.463883504,1145617346
809,10051,2013,0.437862235,1172925504
810,10051,2014,-0.443314976,1208813824
811,10051,2015,-0.248858656,1245454681
812,10051,2016,-0.179939,1245454681
813,10052,1986,0.178572054,0
814,10052,1987,-0.242425075,9.00E+06
815,10052,1988,0.23999984,9096256
816,10053,1986,0.057691489,0
817,10053,1987,-0.309091404,7017201
818,10053,1988,0.078950376,7017201
819,10053,1989,-0.439024448,7017201
820,10053,1990,0,0
821,10054,1986,-0.611110546,0
822,10054,1987,0,0
823,10055,1991,-0.679245657,36300625
824,10055,1992,0.088236342,53246209
825,10055,1993,-0.878378321,697118409
826,10055,1994,-0.888888822,2710660096
827,10055,1995,-0.791666743,1111222225
828,10055,1996,-0.39999994,4468922500
829,10055,1997,0.666667087,5705797041
830,10055,1998,-0.359999479,18676027041
831,10055,1999,0.224999834,14426544
832,10055,2000,0.081634406,14587100
833,10056,1986,-0.125183415,0
834,10056,1987,0.33271811,13727025
835,10056,1988,-0.132364181,27617312
836,10056,1989,-0.320537429,35569296
837,10056,1990,-0.710235321,20106256
838,10056,1991,0.806451036,20106256
839,10056,1992,-0.053571767,20106256
840,10056,1993,0.283016862,20106256
841,10056,1994,0.07805011,20106256
842,10056,1995,0.563638615,20115225
843,10056,1996,0.434118603,20205025
844,10056,1997,0.366437386,16337764
845,10056,1998,-0.062472691,15046641
846,10056,1999,0.13150787,14707225
847,10056,2000,-0.154421718,13176900
848,10056,2001,0.434828713,21077281
849,10056,2002,0.39822983,19280881
850,10056,2003,0.493972034,17935225
851,10056,2004,0.11115307,16703569
852,10056,2005,-0.011432913,17614809
853,10056,2006,0.384352005,16695396
854,10057,1948,-0.139896,0
855,10057,1949,0.190045748,250000
856,10057,1950,0.45146615,250000
857,10057,1951,0.296739631,250000
858,10057,1952,0.035716638,250000
859,10057,1953,0.076546268,250000
860,10057,1954,0.691782488,250000
861,10057,1955,0.475737414,250000
862,10057,1956,0.174210005,250000
863,10057,1957,-0.325983915,250000
864,10057,1958,0.175740456,250000
865,10057,1959,0.067529102,250000
866,10057,1960,-0.129410952,250000
867,10057,1961,0.272482018,250000
868,10057,1962,0.116419907,250000
869,10057,1963,0.110555661,250000
870,10057,1964,0.288344829,250000
871,10057,1965,0.421380864,252004
872,10057,1966,-0.07990446,1016064
873,10057,1967,0.183885591,1028196
874,10057,1968,0.23922929,1034289
875,10057,1969,-0.114837449,4153444
876,10057,1970,-0.394453917,14853316
877,10057,1971,-0.012718204,14760964
878,10057,1972,0.555334705,14776336
879,10057,1973,-0.345842426,14784025
880,10057,1974,-0.1586101,1922500
881,10057,1975,-0.579343647,1922500
882,10057,1976,-0.018088213,1922500
883,10057,1977,1.411660902,2205000
884,10057,1978,0.567623518,2205000
885,10057,1979,1.429208802,2205000
886,10057,1980,0.153204312,2205000
887,10057,1981,-0.12849042,2205000
888,10057,1982,-0.337422029,2205000
889,10057,1983,0.174343049,2205000
890,10057,1984,-0.489820681,2213000
891,10057,1985,-0.279319014,2255500
892,10057,1986,0.556671265,2249000
893,10057,1987,-0.643282671,2133000
894,10057,1988,3.037113448,2136500
895,10057,1989,0.211043494,2143000
896,10057,1990,-0.389256269,2173000
897,10057,1991,0.230140928,2173000
898,10057,1992,0.284607013,2179000
899,10057,1993,1.627922779,2181000
900,10057,1994,-0.008869619,2117000
901,10057,1995,-0.092922947,3053000
902,10057,1996,0.263221879,3055000
903,10057,1997,-0.495280901,3055000
904,10057,1998,-0.110470697,3139500
905,10057,1999,0.067803822,3139500
906,10057,2000,-0.237293732,3139500
907,10057,2001,1.125169717,3139500
908,10057,2002,-0.13182163,3139500
909,10057,2003,-0.057005146,3139500
910,10057,2004,0.155545793,3140000
911,10057,2005,0.026941488,3140000
912,10057,2006,-0.106217602,3145500
913,10057,2007,-0.24648688,3145500
914,10057,2008,0.077282735,3145500
915,10057,2009,0.094858991,3145500
916,10057,2010,0.862475008,3145500
917,10057,2011,-0.045255108,3145500
918,10057,2012,0.470746703,3145500
919,10057,2013,0.527667218,3145500
920,10057,2014,0.065024387,3145500
921,10057,2015,0.328513841,3088000
922,10057,2016,0.342247064,3150000
923,10057,2017,0.258791085,3156500
924,10057,2018,0.373047413,3156500
925,10057,2019,-0.064406511,3212500
926,10058,1973,-0.082131233,3485689
927,10058,1974,-0.716216051,3485689
928,10058,1975,-0.380951534,3485689
929,10058,1976,0.636362922,2160900
930,10058,1977,0.499997032,2079364
931,10058,1978,0.296294631,2079364
932,10058,1979,-0.542857068,2079364
933,10058,1980,0.250000076,1907161
934,10058,1981,-0.100000137,1565001
935,10058,1982,-0.583333206,1338649
936,10058,1983,-0.066666581,1281424
937,10058,1984,-5.33E-07,1263376
938,10058,1985,-0.214285298,1185921
939,10059,1986,0.146382032,0
940,10059,1987,0.239571096,12215025
941,10059,1988,-0.34961407,12215025
942,10059,1989,1.081292809,12215025
943,10059,1990,-0.375041656,12215025
944,10059,1991,0.050575275,5026564
945,10059,1992,-0.35637845,26977636
946,10059,1993,3.55850201,26977636
947,10059,1994,-0.232954053,26977636
948,10060,1986,0.114565682,0
949,10060,1987,0.321815519,205520896
950,10060,1988,-0.350004011,205520896
951,10060,1989,1.044459153,205520896
952,10060,1990,-0.325857695,179372449
953,10060,1991,0.062649329,219810276
954,10060,1992,-0.354725969,580279921
955,10060,1993,2.787964714,580279921
956,10060,1994,-0.03669712,580279921
957,10060,1995,-0.509318778,1256986116
958,10060,1996,0.024169947,58997761
959,10060,1997,-0.324893572,726895521
960,10060,1998,0.26104509,726895521
961,10061,1986,-0.265306225,0
962,10061,1987,0.384675125,1261129
963,10061,1988,-0.120095431,1290496
964,10061,1989,-0.758064044,1297321
965,10061,1990,-0.333332561,1311025
966,10062,1996,-0.102040757,1627194426
967,10062,1997,-0.785500193,1657629796
968,10062,1998,-0.696969902,33790969
969,10062,1999,-0.469879916,97812100
970,10062,2000,0.38636387,98982501
971,10062,2001,-1.48E-06,72948240
972,10062,2002,-0.131148645,73230806
973,10062,2003,-0.396225298,87104444
974,10062,2004,-0.281249666,156875429
975,10062,2005,0.478260871,365421750
976,10062,2006,0.029412287,556582464
977,10062,2007,-0.257142839,1604322912
978,10062,2008,0.115384976,1607729306
979,10062,2009,-0.155171899,1615798800
980,10063,1986,1.615387363,0
981,10063,1987,-0.607842916,41139396
982,10063,1988,0.200000637,69288976
983,10063,1989,-0.047044887,80838081
984,10063,1990,-0.714285659,83740801
985,10063,1991,0.916667471,85729081
986,10063,1992,0.39130383,94439524
987,10063,1993,-0.687500117,93779856
988,10064,1986,0.219999786,0
989,10064,1987,0.131148684,10240000
990,10064,1988,0.429960706,26718561
991,10064,1989,0.806121508,33512521
992,10064,1990,-0.525424282,33825856
993,10064,1991,2.238097515,44342281
994,10064,1992,-0.230653432,89832484
995,10064,1993,-0.351946305,999065664
996,10064,1994,-0.328358147,1202147584
997,10064,1995,-0.199999988,1204298209
998,10064,1996,1.611114376,1212293124
999,10064,1997,-0.042553,1212919929
1000,10065,1953,0.030172,0
1001,10065,1954,0.113099291,110108040
1002,10065,1955,0.338403623,111409975
1003,10065,1956,0.27357577,109439700
1004,10065,1957,0.269735768,111880860
1005,10065,1958,0.056865964,110693704
1006,10065,1959,0.110426202,225646892
1007,10065,1960,0.126528847,266817570
1008,10065,1961,0.253442267,270685457
1009,10065,1962,-0.020840767,270079414
1010,10065,1963,0.098952458,273128667
1011,10065,1964,0.192992589,271262943
1012,10065,1965,-0.338895651,276473009
1013,10065,1966,0.065287918,271313711
1014,10065,1967,0.113627701,275314864
1015,10065,1968,0.180513223,273249241
1016,10065,1969,0.207880825,284040250
1017,10065,1970,0.240105936,284144250
1018,10065,1971,-0.262852295,296103600
1019,10065,1972,0.215943849,306257700
1020,10065,1973,0.084743829,313779396
1021,10065,1974,0.204380427,313769064
1022,10065,1975,0.179029753,327149886
1023,10065,1976,0.188823987,324047024
1024,10065,1977,0.058240733,339325184
1025,10065,1978,0.226159953,337380472
1026,10065,1979,-0.04587756,356829840
1027,10065,1980,0.020013648,354962400
1028,10065,1981,0.152540219,374457269
1029,10065,1982,0.285740566,371866161
1030,10065,1983,0.33066644,393792240
1031,10065,1984,-0.064844689,783558900
1032,10065,1985,-0.13123084,98227921
1033,10065,1986,0.174827536,131239936
1034,10065,1987,0.076066488,141824281
1035,10065,1988,0.047339371,147476736
1036,10065,1989,-0.127423412,157226521
1037,10065,1990,0.014605654,157226521
1038,10065,1991,0.203120422,1648560
1039,10065,1992,0.458101328,1648560
1040,10065,1993,0.347859197,1687800
1041,10065,1994,0.940466685,1687800
1042,10065,1995,0.062010398,1687560
1043,10065,1996,0.453822145,1745760
1044,10065,1997,0.711751699,1745760
1045,10065,1998,-0.498675526,2196748
1046,10065,1999,-0.010892457,28357560
1047,10065,2000,-0.096642586,28357560
1048,10065,2001,-0.093082381,26795160
1049,10065,2002,-0.656147173,27875610
1050,10065,2003,-0.075550403,29377950
1051,10065,2004,0.41071952,29377950
1052,10065,2005,0.909501865,29377950
1053,10065,2006,0.491670006,29377950
1054,10065,2007,-0.381775437,31475395
1055,10065,2008,0.01872504,31475395
1056,10065,2009,0.276878024,34848800
1057,10065,2010,0.773377077,34848800
1058,10065,2011,0.134200519,34848800
1059,10065,2012,0.761920426,36551795
1060,10065,2013,0.322075906,33469500
1061,10065,2014,-0.502149795,33469500
1062,10065,2015,0.218649925,36007500
1063,10065,2016,-0.243735302,36007500
1064,10065,2017,0.044416479,36007500
1065,10065,2018,-0.126623697,36007500
1066,10065,2019,-0.152474611,42444000
1067,10065,2020,0.178166535,42444000
1068,10065,2021,0.227446558,44974500
1069,10065,2022,0.234283135,44974500
1070,10065,2023,0.108469748,46053777
1071,10065,2024,0.531186035,46053777
1072,10065,2025,0.253102728,47908861
1073,10065,2026,0.210791399,47908861
1074,10065,2027,0.086699458,49781501
1075,10065,2028,0.096299611,59737216
1076,10065,2029,0.098046968,56352348
1077,10065,2030,0.821147663,56352348
1078,10065,2031,-0.085312518,62769546
1079,10065,2032,-0.039389647,62769546
1080,10065,2033,0.060241669,68187182
1081,10065,2034,0.146140981,68187182
1082,10065,2035,0.406373268,70950649
1083,10065,2036,0.152972019,70950649
1084,10065,2037,-0.026950052,71726764
1085,10065,2038,0.390430595,71726764
1086,10065,2039,0.056294815,72005276
1087,10065,2040,0.713482676,72005276
1088,10065,2041,0.004654588,72165405
1089,10065,2042,0.12852001,106030054
1090,10065,2043,-0.12097883,109495888
1091,10065,2044,0.041149545,109046992
1092,10065,2045,-0.251402617,112938280
1093,10066,1983,-0.303030027,0
1094,10066,1984,-0.369564982,6022116
1095,10066,1985,-0.465517294,6046681
1096,10066,1986,0.032259198,46901400
1097,10066,1987,-0.78125019,130462084
1098,10066,1988,0.285713963,2621644804
1099,10066,1989,-0.666666905,3404022336
1100,10066,1990,0,3492219025
1101,10066,1991,0,3492219025
1102,10066,1992,0,3492219025
1103,10066,1993,0,3492219025
1104,10066,1994,0,3492219025
1105,10066,1995,0,3492219025
1106,10066,1996,0,3492219025
1107,10066,1997,0,3492219025
1108,10066,1998,0,3492219025
1109,10066,1999,-0.148935321,3492219025
1110,10066,2000,-0.824999913,820047160
1111,10066,2001,-0.862856785,1676597627
1112,10066,2002,-0.499999875,1861050129
1113,10066,2003,0,0
1114,10067,1986,0.012344863,0
1115,10067,1987,0.402438495,10407076
1116,10068,1986,-0.333332354,0
1117,10068,1987,0,0
1118,10069,1986,-0.493506641,0
1119,10069,1987,0,0
1120,10070,1986,0.309091386,0
1121,10070,1987,-0.819444397,14288400
1122,10070,1988,-0.653846344,24423364
1123,10070,1989,0.333333129,24423364
1124,10070,1990,-0.583333742,41242084
1125,10071,1993,0.244495308,223293249
1126,10071,1994,0.389435341,244912844
1127,10071,1995,0.329901129,213778400
1128,10071,1996,0.78188079,241025561
1129,10071,1997,0.526365055,575157954
1130,10071,1998,0.066287779,84695209
1131,10071,1999,-0.406784672,250430625
1132,10071,2000,-0.090318355,256032001
1133,10071,2001,0.350182492,257730916
1134,10071,2002,0.043292072,235745316
1135,10071,2003,0.187329628,221563225
1136,10071,2004,0.388173935,241678116
1137,10072,1986,0.045454181,23833924
1138,10072,1987,-0.869565094,23833924
1139,10072,1988,3.083334911,17123044
1140,10072,1989,-0.346938167,17123044
1141,10072,1990,-0.656250246,18558864
1142,10072,1991,0,18558864
1143,10072,1992,0.333334286,45954841
1144,10073,1925,0,0
1145,10073,1926,-0.47142824,19044
1146,10073,1927,0.297298841,19044
1147,10073,1928,3.25000552,19044
1148,10073,1929,-0.774509369,19044
1149,10073,1930,-0.782608281,19044
1150,10073,1931,-0.804999812,19044
1151,10073,1932,-0.07692228,61009
1152,10073,1933,1.416669095,47524
1153,10073,1934,0.091953527,45369
1154,10073,1935,2.347368738,42025
1155,10073,1936,-0.074355043,41616
1156,10073,1937,-0.480000115,41616
1157,10073,1938,0.538461738,41616
1158,10074,1981,0,0
1159,10074,1982,-0.514285531,767376
1160,10074,1983,1.303526543,767376
1161,10074,1984,0.46634318,767376
1162,10074,1985,0.967607825,767376
1163,10074,1986,0.495391322,767376
1164,10074,1987,-0.301011089,731025
1165,10074,1988,0.554935239,708964
1166,10074,1989,0.220119625,708964
1167,10074,1990,-0.227254742,6380676
1168,10074,1991,0.988693523,6380676
1169,10074,1992,0.408602138,6380676
1170,10074,1993,0.630128127,6380676
1171,10074,1994,0.083542055,25522704
1172,10074,1995,-0.327905167,25522704
1173,10074,1996,-0.870967466,25522704
1174,10075,1998,0.106194689,811224324
1175,10075,1999,0.259191788,838855369
1176,10075,2000,0.485974244,31618129
1177,10075,2001,-0.069759893,30459361
1178,10075,2002,0.110950046,29506624
1179,10075,2003,0.013522604,27290176
1180,10075,2004,0.102391226,27447121
1181,10075,2005,0.702997642,29800681
1182,10075,2006,0.04989909,119727364
1183,10075,2007,-0.214948377,121088016
1184,10075,2008,0.120768127,121616784
1185,10075,2009,0.451735434,166384201
1186,10075,2010,-0.088237271,475588864
1187,10075,2011,0.82257864,499567201
1188,10076,1986,-0.199999413,0
1189,10076,1987,-0.60937472,76562500
1190,10076,1988,-0.560000519,123498769
1191,10076,1989,0.000377059,123498769
1192,10076,1990,-0.6363636,123498769
1193,10077,1986,-0.211429647,0
1194,10077,1987,-0.164381704,1183744
1195,10077,1988,-0.113638095,1203409
1196,10077,1989,-0.217949659,1201216
1197,10077,1990,-0.344260582,1201216
1198,10077,1991,-0.775000161,1203409
1199,10077,1992,-0.111111301,1203409
1200,10077,1993,-0.937499851,1203409
1201,10077,1994,0,0
1202,10078,1986,0.648067709,0
1203,10078,1987,0.395833981,1033172449
1204,10078,1988,-0.007461928,1183979281
1205,10078,1989,0.037594827,5758684996
1206,10078,1990,0.239133042,7277284249
1207,10078,1991,0.327484567,9718805056
1208,10078,1992,0.185022617,9549198400
1209,10078,1993,-0.133828357,11000024161
1210,10078,1994,0.218885704,8735519296
1211,10078,1995,1.570422472,9043249216
1212,10078,1996,0.126025729,33601089636
1213,10078,1997,0.552312458,1.35486E+11
1214,10078,1998,1.147332563,1.42406E+11
1215,10078,1999,2.617521783,1.48674E+11
1216,10078,2000,-0.280064965,2.43705E+12
1217,10078,2001,-0.558743594,1.06267E+13
1218,10078,2002,-0.747154135,1.05522E+13
1219,10078,2003,0.437299018,1.02074E+13
1220,10078,2004,0.205816134,1.08037E+13
1221,10078,2005,-0.22263355,1.14099E+13
1222,10078,2006,0.293556565,1.19785E+13
1223,10078,2007,-0.163747332,1.29654E+13
1224,10078,2008,-0.789299974,6.28486E+11
1225,10078,2009,1.452880526,5.54586E+11
1226,10078,2010,0,0
1227,10079,1986,-0.473683826,0
1228,10079,1987,0.099999466,2125764
1229,10079,1988,-0.500000492,2477476
1230,10079,1989,-1.23E-06,2477476
1231,10079,1990,-0.030304743,2477476
1232,10079,1991,2.625001598,2477476
1233,10079,1992,0.810344194,2526490
1234,10079,1993,-0.523809168,3325150
1235,10079,1994,-0.429999905,3359873
1236,10079,1995,0.122807,3519376
1237,10080,1989,0.400000827,5125696
1238,10080,1990,-0.166667104,5139289
1239,10080,1991,-0.057143099,5094049
